,STATION,DOW,ENTRIES,EXITS,ENTRIES_COUNT,EXITS_COUNT,FTRAFFIC
6161,MYRTLE-WILLOUGH,Friday Morning,778630394,496060838,27346.0,11296.0,38642.0
6162,MYRTLE-WILLOUGH,Monday Afternoon,761797219,482133805,37484.0,22557.0,60041.0
6163,MYRTLE-WILLOUGH,Monday Morning,777804863,495643455,24015.0,9266.0,33281.0
6164,MYRTLE-WILLOUGH,Saturday Afternoon,777638031,495535086,32134.0,14256.0,46390.0
6165,MYRTLE-WILLOUGH,Saturday Morning,777555842,495507151,10094.0,5732.0,15826.0
6166,MYRTLE-WILLOUGH,Sunday Afternoon,777752289,495605065,27620.0,13376.0,40996.0
6167,MYRTLE-WILLOUGH,Sunday Morning,777683707,495578753,9060.0,9654.0,18714.0
6168,MYRTLE-WILLOUGH,Thursday Afternoon,778562771,496000918,42421.0,24083.0,66504.0
6169,MYRTLE-WILLOUGH,Thursday Morning,778419733,495954984,27866.0,11111.0,38977.0
6170,MYRTLE-WILLOUGH,Tuesday Afternoon,778138013,495786843,41515.0,24937.0,66452.0
6171,MYRTLE-WILLOUGH,Tuesday Morning,777993580,495739664,29041.0,9843.0,38884.0
6172,MYRTLE-WILLOUGH,Wednesday Afternoon,778352718,495893791,42188.0,24964.0,67152.0
6173,MYRTLE-WILLOUGH,Wednesday Morning,791352260,507597603,29558.0,10778.0,40336.0
6174,MYRTLE-WYCKOFF,Friday Afternoon,46213239379,15899330611,129455.0,74536.0,203991.0
6175,MYRTLE-WYCKOFF,Friday Morning,46212864749,15899189349,60500.0,40509.0,101009.0
6176,MYRTLE-WYCKOFF,Monday Afternoon,46211007658,15897979323,107959.0,65851.0,173810.0
6177,MYRTLE-WYCKOFF,Monday Morning,46210700250,15897858046,47620.0,28981.0,76601.0
6178,MYRTLE-WYCKOFF,Saturday Afternoon,46210192982,15897476714,105380.0,54168.0,159548.0
6179,MYRTLE-WYCKOFF,Saturday Morning,46209930324,15897363207,42553.0,23210.0,65763.0
6180,MYRTLE-WYCKOFF,Sunday Afternoon,46210551928,15897727732,84033.0,45057.0,129090.0
6181,MYRTLE-WYCKOFF,Sunday Morning,46210352826,15897633761,29957.0,35244.0,65201.0
6182,MYRTLE-WYCKOFF,Thursday Afternoon,46212676660,15898982519,124593.0,74919.0,199512.0
6183,MYRTLE-WYCKOFF,Thursday Morning,46229012117,15913497266,62131.0,39590.0,101721.0
6184,MYRTLE-WYCKOFF,Tuesday Afternoon,46211552913,15898293820,124191.0,75909.0,200100.0
6185,MYRTLE-WYCKOFF,Tuesday Morning,46261167894,15942036516,60435.0,34090.0,94525.0
6186,MYRTLE-WYCKOFF,Wednesday Afternoon,46212116975,15898637128,125449.0,76069.0,201518.0
6187,MYRTLE-WYCKOFF,Wednesday Morning,46228436634,15913144779,63000.0,38415.0,101415.0
6188,NASSAU AV,Friday Afternoon,2501761875,708096406,64225.0,32547.0,96772.0
6189,NASSAU AV,Friday Morning,2501603014,708033260,20464.0,10108.0,30572.0
6190,NASSAU AV,Monday Afternoon,2500764156,707601949,54496.0,28124.0,82620.0
6191,NASSAU AV,Monday Morning,2500628012,707548701,17828.0,6785.0,24613.0
6192,NASSAU AV,Saturday Afternoon,2500426618,707431684,37636.0,22663.0,60299.0
6193,NASSAU AV,Saturday Morning,2500349229,707386207,19759.0,2780.0,22539.0
6194,NASSAU AV,Sunday Afternoon,2499892600,707363704,28104.0,17690.0,45794.0
6195,NASSAU AV,Sunday Morning,2499834120,707329438,13747.0,7776.0,21523.0
6196,NASSAU AV,Thursday Afternoon,2501510517,707968562,63448.0,31820.0,95268.0
6197,NASSAU AV,Thursday Morning,2501350631,707907463,20204.0,9912.0,30116.0
6198,NASSAU AV,Tuesday Afternoon,2499930926,706860663,63638.0,31458.0,95096.0
6199,NASSAU AV,Tuesday Morning,2500844511,707657447,19122.0,8501.0,27623.0
6200,NASSAU AV,Wednesday Afternoon,2500397663,707323461,64580.0,32210.0,96790.0
6201,NASSAU AV,Wednesday Morning,2501095126,707780966,19906.0,9792.0,29698.0
6202,NASSAU ST,Friday Afternoon,717264278,72557672,20822.0,10258.0,31080.0
6203,NASSAU ST,Friday Morning,717211615,72537490,7797.0,3655.0,11452.0
6204,NASSAU ST,Monday Afternoon,716929484,72394211,16050.0,8343.0,24393.0
6205,NASSAU ST,Monday Morning,716889293,72378344,5974.0,2338.0,8312.0
6206,NASSAU ST,Saturday Afternoon,796418930,80353075,11651.0,6465.0,18116.0
6207,NASSAU ST,Saturday Morning,716801594,72329671,1803.0,753.0,2556.0
6208,NASSAU ST,Sunday Afternoon,716867795,72366190,9043.0,5555.0,14598.0
6209,NASSAU ST,Sunday Morning,716849096,72355858,3886.0,2141.0,6027.0
6210,NASSAU ST,Thursday Afternoon,716575262,72162616,19509.0,10457.0,29966.0
6211,NASSAU ST,Thursday Morning,876489470,88604148,9070.0,3810.0,12880.0
6212,NASSAU ST,Tuesday Afternoon,717008404,72431362,20558.0,10259.0,30817.0
6213,NASSAU ST,Tuesday Morning,796674540,80486423,6881.0,3002.0,9883.0
6214,NASSAU ST,Wednesday Afternoon,717092916,72472731,20957.0,10330.0,31287.0
6215,NASSAU ST,Wednesday Morning,717039305,72452664,7320.0,3455.0,10775.0
6216,NECK RD,Friday Afternoon,4211288999,340796614,25770.0,8030.0,33800.0
6217,NECK RD,Friday Morning,4211202813,340784049,14810.0,2783.0,17593.0
6218,NECK RD,Monday Afternoon,4210793878,340665580,21407.0,6823.0,28230.0
6219,NECK RD,Monday Morning,4210723709,340654944,11553.0,1670.0,13223.0
6220,NECK RD,Saturday Afternoon,4210639354,340628471,17408.0,3944.0,21352.0
6221,NECK RD,Saturday Morning,4210593233,340621166,3990.0,2736.0,6726.0
6222,NECK RD,Sunday Afternoon,4210698100,340645941,14301.0,3526.0,17827.0
6223,NECK RD,Sunday Morning,4210661301,340639406,4347.0,2096.0,6443.0
6224,NECK RD,Thursday Afternoon,4211166966,340762848,26950.0,8521.0,35471.0
6225,NECK RD,Thursday Morning,4211077178,340750238,15014.0,2686.0,17700.0
6226,NECK RD,Tuesday Afternoon,4210916655,340695171,26914.0,9110.0,36024.0
6227,NECK RD,Tuesday Morning,4210825828,340681740,14908.0,2051.0,16959.0
6228,NECK RD,Wednesday Afternoon,4211041099,340728986,26401.0,8736.0,35137.0
6229,NECK RD,Wednesday Morning,4210952499,340716084,15243.0,2371.0,17614.0
6230,NECK ROAD,Friday Afternoon,997013734,16547432,8267.0,2487.0,10754.0
6231,NECK ROAD,Friday Morning,996985938,16543568,4729.0,829.0,5558.0
6232,NECK ROAD,Monday Afternoon,996856250,16504387,7974.0,2747.0,10721.0
6233,NECK ROAD,Monday Morning,996828634,16500390,4790.0,496.0,5286.0
6234,NECK ROAD,Saturday Afternoon,996799462,16492239,5574.0,1177.0,6751.0
6235,NECK ROAD,Saturday Morning,996784598,16490029,1273.0,702.0,1975.0
6236,NECK ROAD,Sunday Afternoon,996819136,16497472,4900.0,1163.0,6063.0
6237,NECK ROAD,Sunday Morning,996806492,16495364,1463.0,601.0,2064.0
6238,NECK ROAD,Thursday Afternoon,996974882,16537189,8521.0,2656.0,11177.0
6239,NECK ROAD,Thursday Morning,996946190,16533128,4772.0,906.0,5678.0
6240,NECK ROAD,Tuesday Afternoon,996895125,16515242,8419.0,2988.0,11407.0
6241,NECK ROAD,Tuesday Morning,996866735,16510833,4631.0,747.0,5378.0
6242,NECK ROAD,Wednesday Afternoon,996185568,16401789,8453.0,2747.0,11200.0
6243,NECK ROAD,Wednesday Morning,996906251,16522187,4838.0,790.0,5628.0
6244,NEPTUNE AV,Friday Afternoon,193424410,76482504,8920.0,3473.0,12393.0
6245,NEPTUNE AV,Friday Morning,193394517,76473746,6120.0,1790.0,7910.0
6246,NEPTUNE AV,Monday Afternoon,193239655,76415864,7582.0,3154.0,10736.0
6247,NEPTUNE AV,Monday Morning,193215544,76408336,4585.0,1311.0,5896.0
6248,NEPTUNE AV,Saturday Afternoon,193190957,76398458,4600.0,1666.0,6266.0
6249,NEPTUNE AV,Saturday Morning,193179131,76394449,1164.0,454.0,1618.0
6250,NEPTUNE AV,Sunday Afternoon,193206698,76404834,3763.0,1504.0,5267.0
6251,NEPTUNE AV,Sunday Morning,193197265,76401526,1258.0,570.0,1828.0
6252,NEPTUNE AV,Thursday Afternoon,193378748,76465858,9004.0,4012.0,13016.0
6253,NEPTUNE AV,Thursday Morning,193348412,76456555,6449.0,1579.0,8028.0
6254,NEPTUNE AV,Tuesday Afternoon,193284864,76431973,9076.0,3994.0,13070.0
6255,NEPTUNE AV,Tuesday Morning,200441089,79271382,6483.0,1756.0,8239.0
6256,NEPTUNE AV,Wednesday Afternoon,193332157,76449088,9415.0,3963.0,13378.0
6257,NEPTUNE AV,Wednesday Morning,200489484,79289249,6406.0,1726.0,8132.0
6258,NEPTUNE AVE,Friday Afternoon,55059305,22243658,3189.0,1134.0,4323.0
6259,NEPTUNE AVE,Friday Morning,55048874,22240665,2152.0,648.0,2800.0
6260,NEPTUNE AVE,Monday Afternoon,54993837,22222088,3106.0,1099.0,4205.0
6261,NEPTUNE AVE,Monday Morning,54983220,22219272,2227.0,572.0,2799.0
6262,NEPTUNE AVE,Saturday Afternoon,54971731,22215328,2087.0,736.0,2823.0
6263,NEPTUNE AVE,Saturday Morning,54966379,22213489,562.0,203.0,765.0
6264,NEPTUNE AVE,Sunday Afternoon,54979108,22217892,1724.0,583.0,2307.0
6265,NEPTUNE AVE,Sunday Morning,54974743,22216575,591.0,228.0,819.0
6266,NEPTUNE AVE,Thursday Afternoon,55043352,22238157,3142.0,1199.0,4341.0
6267,NEPTUNE AVE,Thursday Morning,55032756,22235337,2273.0,540.0,2813.0
6268,NEPTUNE AVE,Tuesday Afternoon,55009906,22227042,3117.0,1201.0,4318.0
6269,NEPTUNE AVE,Tuesday Morning,54999346,22224235,2266.0,490.0,2756.0
6270,NEPTUNE AVE,Wednesday Afternoon,55027041,22232765,3448.0,1330.0,4778.0
6271,NEPTUNE AVE,Wednesday Morning,55015488,22229503,2307.0,633.0,2940.0
6272,NEREID AV,Friday Afternoon,337227628,136715091,17150.0,9339.0,26489.0
6273,NEREID AV,Friday Morning,337163173,136694817,16808.0,3374.0,20182.0
6274,NEREID AV,Monday Afternoon,336816815,136561006,14060.0,7860.0,21920.0
6275,NEREID AV,Monday Morning,336764869,136544696,13255.0,2340.0,15595.0
6276,NEREID AV,Saturday Afternoon,336695267,136516404,12369.0,5608.0,17977.0
6277,NEREID AV,Saturday Morning,336661034,136503280,4536.0,1298.0,5834.0
6278,NEREID AV,Sunday Afternoon,336739721,136536273,9393.0,4133.0,13526.0
6279,NEREID AV,Sunday Morning,322045181,133570995,4473.0,1933.0,6406.0
6280,NEREID AV,Thursday Afternoon,337126149,136676312,16648.0,9279.0,25927.0
6281,NEREID AV,Thursday Morning,337061529,136656689,17470.0,3526.0,20996.0
6282,NEREID AV,Tuesday Afternoon,336919127,136597700,17121.0,9906.0,27027.0
6283,NEREID AV,Tuesday Morning,336851797,136577048,17829.0,3209.0,21038.0
6284,NEREID AV,Wednesday Afternoon,337024192,136637574,16724.0,9735.0,26459.0
6285,NEREID AV,Wednesday Morning,348340901,141259321,18210.0,3420.0,21630.0
6286,NEREID AVE,Friday Afternoon,119795622,47392370,6050.0,3431.0,9481.0
6287,NEREID AVE,Friday Morning,119773074,47384940,5856.0,1176.0,7032.0
6288,NEREID AVE,Monday Afternoon,119652696,47336851,5527.0,3450.0,8977.0
6289,NEREID AVE,Monday Morning,119630530,47329696,5989.0,890.0,6879.0
6290,NEREID AVE,Saturday Afternoon,119603353,47319221,4676.0,1953.0,6629.0
6291,NEREID AVE,Saturday Morning,119590751,47314583,1606.0,448.0,2054.0
6292,NEREID AVE,Sunday Afternoon,119620242,47326470,3404.0,1607.0,5011.0
6293,NEREID AVE,Sunday Morning,119611272,47322949,1778.0,739.0,2517.0
6294,NEREID AVE,Thursday Afternoon,119760161,47378385,5972.0,3375.0,9347.0
6295,NEREID AVE,Thursday Morning,119737508,47371354,5891.0,1210.0,7101.0
6296,NEREID AVE,Tuesday Afternoon,119688217,47350741,5915.0,3542.0,9457.0
6297,NEREID AVE,Tuesday Morning,119665188,47343304,5959.0,1111.0,7070.0
6298,NEREID AVE,Wednesday Afternoon,119724469,47364571,6017.0,3372.0,9389.0
6299,NEREID AVE,Wednesday Morning,119701135,47357469,6169.0,1215.0,7384.0
6300,NEVINS ST,Friday Afternoon,1070574182,1032396209,108658.0,95715.0,204373.0
6301,NEVINS ST,Friday Morning,1070353255,1032167949,26194.0,30456.0,56650.0
6302,NEVINS ST,Monday Afternoon,1069013914,1030933828,87632.0,76414.0,164046.0
6303,NEVINS ST,Monday Morning,1068836227,1030749210,16191.0,22311.0,38502.0
6304,NEVINS ST,Saturday Afternoon,1067404649,1029225307,51890.0,51947.0,103837.0
6305,NEVINS ST,Saturday Morning,1068482806,1030401401,5918.0,7087.0,13005.0
6306,NEVINS ST,Sunday Afternoon,1068760963,1030674482,34901.0,35090.0,69991.0
6307,NEVINS ST,Sunday Morning,1068692253,1030600487,17277.0,13127.0,30404.0
6308,NEVINS ST,Thursday Afternoon,1070172371,1032019454,106672.0,93978.0,200650.0
6309,NEVINS ST,Thursday Morning,1069953415,1031794969,26180.0,30347.0,56527.0
6310,NEVINS ST,Tuesday Afternoon,1069378352,1031277920,104318.0,91077.0,195395.0
6311,NEVINS ST,Tuesday Morning,1069162532,1031057133,22665.0,28685.0,51350.0
6312,NEVINS ST,Wednesday Afternoon,1069772566,1031648501,108338.0,93923.0,202261.0
6313,NEVINS ST,Wednesday Morning,1057864854,1015905622,24777.0,30164.0,54941.0
6314,NEW LOTS,Friday Afternoon,384118586,511852198,25274.0,31450.0,56724.0
6315,NEW LOTS,Friday Morning,374564277,503445925,24923.0,14390.0,39313.0
6316,NEW LOTS,Monday Afternoon,383521712,511310735,20670.0,26046.0,46716.0
6317,NEW LOTS,Monday Morning,383445963,511255193,19980.0,11068.0,31048.0
6318,NEW LOTS,Saturday Afternoon,383333069,511132181,18021.0,19311.0,37332.0
6319,NEW LOTS,Saturday Morning,383281093,511088506,7883.0,5518.0,13401.0
6320,NEW LOTS,Sunday Afternoon,383406067,511214216,14362.0,15644.0,30006.0
6321,NEW LOTS,Sunday Morning,383366512,511179937,8835.0,10388.0,19223.0
6322,NEW LOTS,Thursday Afternoon,383968698,511714292,24389.0,31066.0,55455.0
6323,NEW LOTS,Thursday Morning,383875863,511648463,25134.0,13980.0,39114.0
6324,NEW LOTS,Tuesday Afternoon,383668755,511439007,24085.0,31901.0,55986.0
6325,NEW LOTS,Tuesday Morning,383574482,511371383,25984.0,13636.0,39620.0
6326,NEW LOTS,Wednesday Afternoon,383820251,511577832,24201.0,32141.0,56342.0
6327,NEW LOTS,Wednesday Morning,383725189,511509717,26310.0,14125.0,40435.0
6328,NEW LOTS AV,Friday Afternoon,934074098,603461150,35439.0,34377.0,69816.0
6329,NEW LOTS AV,Friday Morning,933959481,603393920,23719.0,15726.0,39445.0
6330,NEW LOTS AV,Monday Afternoon,933369361,602871913,27186.0,26927.0,54113.0
6331,NEW LOTS AV,Monday Morning,933282252,602821024,16534.0,6724.0,23258.0
6332,NEW LOTS AV,Saturday Afternoon,933213819,602762905,10078.0,8043.0,18121.0
6333,NEW LOTS AV,Saturday Morning,933187284,602743881,3405.0,3571.0,6976.0
6334,NEW LOTS AV,Sunday Afternoon,933253013,602799696,8292.0,6504.0,14796.0
6335,NEW LOTS AV,Sunday Morning,933232228,602784943,4282.0,5090.0,9372.0
6336,NEW LOTS AV,Thursday Afternoon,933897712,603310461,34786.0,34271.0,69057.0
6337,NEW LOTS AV,Thursday Morning,933783693,603243645,23931.0,15546.0,39477.0
6338,NEW LOTS AV,Tuesday Afternoon,933541598,603006959,34668.0,35699.0,70367.0
6339,NEW LOTS AV,Tuesday Morning,966126571,623561650,24590.0,13274.0,37864.0
6340,NEW LOTS AV,Wednesday Afternoon,933722016,603159298,35269.0,35407.0,70676.0
6341,NEW LOTS AV,Wednesday Morning,933603959,603090886,24849.0,15271.0,40120.0
6342,NEW LOTS AVE,Friday Afternoon,371847131,315935059,23057.0,20479.0,43536.0
6343,NEW LOTS AVE,Friday Morning,371769704,315892342,17758.0,9288.0,27046.0
6344,NEW LOTS AVE,Monday Afternoon,371361954,315578096,21424.0,20816.0,42240.0
6345,NEW LOTS AVE,Monday Morning,371285957,315535576,17192.0,6478.0,23670.0
6346,NEW LOTS AVE,Saturday Afternoon,371206266,315467480,12710.0,10507.0,23217.0
6347,NEW LOTS AVE,Saturday Morning,371172074,315443491,4257.0,3143.0,7400.0
6348,NEW LOTS AVE,Sunday Afternoon,371255195,315513193,9836.0,8332.0,18168.0
6349,NEW LOTS AVE,Sunday Morning,371229301,315494155,5625.0,6064.0,11689.0
6350,NEW LOTS AVE,Thursday Afternoon,371725200,315845903,22708.0,20063.0,42771.0
6351,NEW LOTS AVE,Thursday Morning,371648655,315804454,17550.0,9319.0,26869.0
6352,NEW LOTS AVE,Tuesday Afternoon,371481185,315666405,22020.0,20866.0,42886.0
6353,NEW LOTS AVE,Tuesday Morning,371404100,315623615,17857.0,8672.0,26529.0
6354,NEW LOTS AVE,Wednesday Afternoon,371604392,315755806,22954.0,21364.0,44318.0
6355,NEW LOTS AVE,Wednesday Morning,371524736,315712438,18600.0,8767.0,27367.0
6356,NEW UTRECHT AV,Friday Afternoon,345944768,313734561,26694.0,21522.0,48216.0
6357,NEW UTRECHT AV,Friday Morning,365601225,330070438,16181.0,11237.0,27418.0
6358,NEW UTRECHT AV,Monday Afternoon,348115279,313828548,23039.0,19776.0,42815.0
6359,NEW UTRECHT AV,Monday Morning,348044958,313783907,13185.0,8992.0,22177.0
6360,NEW UTRECHT AV,Saturday Afternoon,354265766,318684204,20925.0,16628.0,37553.0
6361,NEW UTRECHT AV,Saturday Morning,354202077,318650199,11078.0,4957.0,16035.0
6362,NEW UTRECHT AV,Sunday Afternoon,352235819,317086781,19197.0,14697.0,33894.0
6363,NEW UTRECHT AV,Sunday Morning,354291821,318725000,6928.0,8094.0,15022.0
6364,NEW UTRECHT AV,Thursday Afternoon,346710884,313799761,26977.0,22145.0,49122.0
6365,NEW UTRECHT AV,Thursday Morning,346627726,313747927,16206.0,11184.0,27390.0
6366,NEW UTRECHT AV,Tuesday Afternoon,348243026,313925684,27504.0,22823.0,50327.0
6367,NEW UTRECHT AV,Tuesday Morning,387535430,346554229,16730.0,10669.0,27399.0
6368,NEW UTRECHT AV,Wednesday Afternoon,348373704,314027379,26907.0,22848.0,49755.0
6369,NEW UTRECHT AV,Wednesday Morning,348289683,313973860,16491.0,11204.0,27695.0
6370,NEW UTRECHT AVE,Friday Afternoon,193883562,166674843,10205.0,10627.0,20832.0
6371,NEW UTRECHT AVE,Friday Morning,193851024,166650957,6461.0,4726.0,11187.0
6372,NEW UTRECHT AVE,Monday Afternoon,193681931,166490615,10046.0,10805.0,20851.0
6373,NEW UTRECHT AVE,Monday Morning,175811259,151818854,6652.0,4274.0,10926.0
6374,NEW UTRECHT AVE,Saturday Afternoon,193603685,166409323,9433.0,10930.0,20363.0
6375,NEW UTRECHT AVE,Saturday Morning,180302930,154938040,5185.0,3134.0,8319.0
6376,NEW UTRECHT AVE,Sunday Afternoon,193636088,166449589,7756.0,8127.0,15883.0
6377,NEW UTRECHT AVE,Sunday Morning,193614438,166432201,2785.0,4172.0,6957.0
6378,NEW UTRECHT AVE,Thursday Afternoon,193832927,166628922,10548.0,10606.0,21154.0
6379,NEW UTRECHT AVE,Thursday Morning,193800367,166605081,6256.0,4714.0,10970.0
6380,NEW UTRECHT AVE,Tuesday Afternoon,193732079,166536328,10339.0,10687.0,21026.0
6381,NEW UTRECHT AVE,Tuesday Morning,175856772,151860178,6396.0,4468.0,10864.0
6382,NEW UTRECHT AVE,Wednesday Afternoon,193782657,166582489,10368.0,10784.0,21152.0
6383,NEW UTRECHT AVE,Wednesday Morning,192619271,165285136,6561.0,4677.0,11238.0
6384,NEWARK BM BW,Friday Afternoon,205381152,11124306,86564.0,3523.0,90087.0
6385,NEWARK BM BW,Friday Morning,201573962,11003407,92079.0,12520.0,104599.0
6386,NEWARK BM BW,Monday Afternoon,200855327,10951337,75960.0,2876.0,78836.0
6387,NEWARK BM BW,Monday Morning,202735665,10958468,85618.0,3747.0,89365.0
6388,NEWARK BM BW,Saturday Afternoon,206289201,11192462,56858.0,7806.0,64664.0
6389,NEWARK BM BW,Saturday Morning,210157270,10890797,19240.0,147522.0,166762.0
6390,NEWARK BM BW,Sunday Afternoon,205931052,11080593,39391.0,3292.0,42683.0
6391,NEWARK BM BW,Sunday Morning,198104520,10773424,18896.0,4338.0,23234.0
6392,NEWARK BM BW,Thursday Afternoon,204951876,11059676,82528.0,3340.0,85868.0
6393,NEWARK BM BW,Thursday Morning,203404011,10969807,109189.0,5432.0,114621.0
6394,NEWARK BM BW,Tuesday Afternoon,202472595,10577618,80160.0,3197.0,83357.0
6395,NEWARK BM BW,Tuesday Morning,201611297,10880683,113810.0,3580.0,117390.0
6396,NEWARK BM BW,Wednesday Afternoon,198823885,10731613,79746.0,2578.0,82324.0
6397,NEWARK BM BW,Wednesday Morning,201609899,10925820,112080.0,7282.0,119362.0
6398,NEWARK C,Friday Afternoon,91084183,10712172,14639.0,2351.0,16990.0
6399,NEWARK C,Friday Morning,92861030,11393079,49655.0,2293.0,51948.0
6400,NEWARK C,Monday Afternoon,90409884,11238547,14025.0,1788.0,15813.0
6401,NEWARK C,Monday Morning,89681778,10731095,47602.0,600.0,48202.0
6402,NEWARK C,Saturday Afternoon,91612420,11140151,6464.0,8088.0,14552.0
6403,NEWARK C,Saturday Morning,93503256,11446593,32547.0,147106.0,179653.0
6404,NEWARK C,Sunday Afternoon,89970383,11079123,4099.0,1148.0,5247.0
6405,NEWARK C,Sunday Morning,91674431,10985847,807.0,449.0,1256.0
6406,NEWARK C,Thursday Afternoon,91276521,10757592,15103.0,2735.0,17838.0
6407,NEWARK C,Thursday Morning,91015963,11153242,63434.0,1124.0,64558.0
6408,NEWARK C,Tuesday Afternoon,95129012,11559280,12933.0,2338.0,15271.0
6409,NEWARK C,Tuesday Morning,90487639,10683111,68143.0,4420.0,72563.0
6410,NEWARK C,Wednesday Afternoon,92943707,10890800,10671.0,2061.0,12732.0
6411,NEWARK C,Wednesday Morning,93221621,11393993,69941.0,1094.0,71035.0
6412,NEWARK HM HE,Friday Afternoon,20102355,291452624,6872.0,165041.0,171913.0
6413,NEWARK HM HE,Friday Morning,19611184,285999048,1789.0,50513.0,52302.0
6414,NEWARK HM HE,Monday Afternoon,19643907,287124509,6394.0,140849.0,147243.0
6415,NEWARK HM HE,Monday Morning,19501838,282248622,649.0,39356.0,40005.0
6416,NEWARK HM HE,Saturday Afternoon,20225542,296377306,11920.0,63412.0,75332.0
6417,NEWARK HM HE,Saturday Morning,19377521,276395277,128371.0,31237.0,159608.0
6418,NEWARK HM HE,Sunday Afternoon,20036951,296020291,20857.0,56024.0,76881.0
6419,NEWARK HM HE,Sunday Morning,19539196,287189198,7420.0,27209.0,34629.0
6420,NEWARK HM HE,Thursday Afternoon,19326632,277782006,12220.0,174078.0,186298.0
6421,NEWARK HM HE,Thursday Morning,19831837,285178770,1732.0,53151.0,54883.0
6422,NEWARK HM HE,Tuesday Afternoon,19474915,277966299,12230.0,169378.0,181608.0
6423,NEWARK HM HE,Tuesday Morning,19842295,284813422,1824.0,50453.0,52277.0
6424,NEWARK HM HE,Wednesday Afternoon,19683335,285949738,13959.0,165854.0,179813.0
6425,NEWARK HM HE,Wednesday Morning,20362837,293544413,1922.0,52298.0,54220.0
6426,NEWARK HW BMEBE,Friday Afternoon,80305788,110538378,24786.0,76663.0,101449.0
6427,NEWARK HW BMEBE,Friday Morning,83257058,108253142,36046.0,10627.0,46673.0
6428,NEWARK HW BMEBE,Monday Afternoon,82975595,108309716,23629.0,65896.0,89525.0
6429,NEWARK HW BMEBE,Monday Morning,76225553,116071872,32986.0,8541.0,41527.0
6430,NEWARK HW BMEBE,Saturday Afternoon,80326939,109598235,10976.0,14608.0,25584.0
6431,NEWARK HW BMEBE,Saturday Morning,78237140,113998897,77831.0,95863.0,173694.0
6432,NEWARK HW BMEBE,Sunday Afternoon,83231299,118770388,6909.0,11111.0,18020.0
6433,NEWARK HW BMEBE,Sunday Morning,79863786,115455623,1686.0,8008.0,9694.0
6434,NEWARK HW BMEBE,Thursday Afternoon,78006062,116750413,25349.0,91515.0,116864.0
6435,NEWARK HW BMEBE,Thursday Morning,82538538,119388813,46968.0,12932.0,59900.0
